,Comple,Symm,UnFairSLA,BestScheduler
9994,0.725,0.263,1.2,Perf
9995,0.725,0.263,1.4,Perf
9996,0.725,0.263,1.6,Perf
9997,0.725,0.263,1.8,Perf
9998,0.725,0.263,2,Perf
9999,0.695,0.185,0,DRF
10000,0.695,0.185,0.2,Perf
10001,0.695,0.185,0.4,Perf
10002,0.695,0.185,0.6,Perf
10003,0.695,0.185,0.8,Perf
10004,0.695,0.185,1,Perf
10005,0.695,0.185,1.2,Perf
10006,0.695,0.185,1.4,Perf
10007,0.695,0.185,1.6,Perf
10008,0.695,0.185,1.8,Perf
10009,0.695,0.185,2,Perf
10010,0.004,0.011,0,DRF
10011,0.004,0.011,0.2,DRF
10012,0.004,0.011,0.4,Perf
10013,0.004,0.011,0.6,Perf
10014,0.004,0.011,0.8,Perf
10015,0.004,0.011,1,Perf
10016,0.004,0.011,1.2,Perf
10017,0.004,0.011,1.4,Perf
10018,0.004,0.011,1.6,Perf
10019,0.004,0.011,1.8,Perf
10020,0.004,0.011,2,Perf
10021,0.151,0.021,0,DRF
10022,0.151,0.021,0.2,DRF
10023,0.151,0.021,0.4,FIFO
10024,0.151,0.021,0.6,FIFO
10025,0.151,0.021,0.8,FIFO
10026,0.151,0.021,1,Perf
10027,0.151,0.021,1.2,Perf
10028,0.151,0.021,1.4,Perf
10029,0.151,0.021,1.6,Perf
10030,0.151,0.021,1.8,Perf
10031,0.151,0.021,2,Perf
10032,0.008,0.021,0,DRF
10033,0.008,0.021,0.2,Fair
10034,0.008,0.021,0.4,Perf
10035,0.008,0.021,0.6,Perf
10036,0.008,0.021,0.8,Perf
10037,0.008,0.021,1,Perf
10038,0.008,0.021,1.2,Perf
10039,0.008,0.021,1.4,Perf
10040,0.008,0.021,1.6,Perf
10041,0.008,0.021,1.8,Perf
10042,0.008,0.021,2,Perf
10043,0.077,0.032,0,DRF
10044,0.077,0.032,0.2,FIFO
10045,0.077,0.032,0.4,FIFO
10046,0.077,0.032,0.6,FIFO
10047,0.077,0.032,0.8,FIFO
10048,0.077,0.032,1,Perf
10049,0.077,0.032,1.2,Perf
10050,0.077,0.032,1.4,Perf
10051,0.077,0.032,1.6,Perf
10052,0.077,0.032,1.8,Perf
10053,0.077,0.032,2,Perf
10054,0.017,0.043,0,DRF
10055,0.017,0.043,0.2,Fair
10056,0.017,0.043,0.4,FIFO
10057,0.017,0.043,0.6,FIFO
10058,0.017,0.043,0.8,FIFO
10059,0.017,0.043,1,FIFO
10060,0.017,0.043,1.2,FIFO
10061,0.017,0.043,1.4,FIFO
10062,0.017,0.043,1.6,FIFO
10063,0.017,0.043,1.8,FIFO
10064,0.017,0.043,2,FIFO
10065,0.067,0.28,0,DRF
10066,0.067,0.28,0.2,DRF
10067,0.067,0.28,0.4,FIFO
10068,0.067,0.28,0.6,FIFO
10069,0.067,0.28,0.8,FIFO
10070,0.067,0.28,1,FIFO
10071,0.067,0.28,1.2,Perf
10072,0.067,0.28,1.4,Perf
10073,0.067,0.28,1.6,Perf
10074,0.067,0.28,1.8,Perf
10075,0.067,0.28,2,Perf
10076,0.02,0.021,0,DRF
10077,0.02,0.021,0.2,DRF
10078,0.02,0.021,0.4,Perf
10079,0.02,0.021,0.6,Perf
10080,0.02,0.021,0.8,Perf
10081,0.02,0.021,1,Perf
10082,0.02,0.021,1.2,Perf
10083,0.02,0.021,1.4,Perf
10084,0.02,0.021,1.6,Perf
10085,0.02,0.021,1.8,Perf
10086,0.02,0.021,2,Perf
10087,0.004,0.011,0,DRF
10088,0.004,0.011,0.2,DRF
10089,0.004,0.011,0.4,FIFO
10090,0.004,0.011,0.6,FIFO
10091,0.004,0.011,0.8,FIFO
10092,0.004,0.011,1,FIFO
10093,0.004,0.011,1.2,FIFO
10094,0.004,0.011,1.4,FIFO
10095,0.004,0.011,1.6,FIFO
10096,0.004,0.011,1.8,FIFO
10097,0.004,0.011,2,FIFO
10098,0.058,0.032,0,DRF
10099,0.058,0.032,0.2,Perf
10100,0.058,0.032,0.4,Perf
10101,0.058,0.032,0.6,Perf
10102,0.058,0.032,0.8,Perf
10103,0.058,0.032,1,Perf
10104,0.058,0.032,1.2,Perf
10105,0.058,0.032,1.4,Perf
10106,0.058,0.032,1.6,Perf
10107,0.058,0.032,1.8,Perf
10108,0.058,0.032,2,Perf
10109,0.18,0.011,0,DRF
10110,0.18,0.011,0.2,DRF
10111,0.18,0.011,0.4,Perf
10112,0.18,0.011,0.6,Perf
10113,0.18,0.011,0.8,Perf
10114,0.18,0.011,1,Perf
10115,0.18,0.011,1.2,Perf
10116,0.18,0.011,1.4,Perf
10117,0.18,0.011,1.6,Perf
10118,0.18,0.011,1.8,Perf
10119,0.18,0.011,2,Perf
10120,0.278,0.043,0,DRF
10121,0.278,0.043,0.2,FIFO
10122,0.278,0.043,0.4,FIFO
10123,0.278,0.043,0.6,FIFO
10124,0.278,0.043,0.8,FIFO
10125,0.278,0.043,1,FIFO
10126,0.278,0.043,1.2,FIFO
10127,0.278,0.043,1.4,FIFO
10128,0.278,0.043,1.6,FIFO
10129,0.278,0.043,1.8,FIFO
10130,0.278,0.043,2,FIFO
10131,0.146,0.032,0,DRF
10132,0.146,0.032,0.2,DRF
10133,0.146,0.032,0.4,FIFO
10134,0.146,0.032,0.6,FIFO
10135,0.146,0.032,0.8,Perf
10136,0.146,0.032,1,Perf
10137,0.146,0.032,1.2,Perf
10138,0.146,0.032,1.4,Perf
10139,0.146,0.032,1.6,Perf
10140,0.146,0.032,1.8,Perf
10141,0.146,0.032,2,Perf
10142,0.15,0.043,0,DRF
10143,0.15,0.043,0.2,Perf
10144,0.15,0.043,0.4,Perf
10145,0.15,0.043,0.6,Perf
10146,0.15,0.043,0.8,Perf
10147,0.15,0.043,1,Perf
10148,0.15,0.043,1.2,Perf
10149,0.15,0.043,1.4,Perf
10150,0.15,0.043,1.6,Perf
10151,0.15,0.043,1.8,Perf
10152,0.15,0.043,2,Perf
10153,0.03,0.011,0,DRF
10154,0.03,0.011,0.2,FIFO
10155,0.03,0.011,0.4,FIFO
10156,0.03,0.011,0.6,FIFO
10157,0.03,0.011,0.8,FIFO
10158,0.03,0.011,1,FIFO
10159,0.03,0.011,1.2,FIFO
10160,0.03,0.011,1.4,FIFO
10161,0.03,0.011,1.6,FIFO
10162,0.03,0.011,1.8,FIFO
10163,0.03,0.011,2,Perf
10164,0.043,0.091,0,DRF
10165,0.043,0.091,0.2,DRF
10166,0.043,0.091,0.4,DRF
10167,0.043,0.091,0.6,DRF
10168,0.043,0.091,0.8,DRF
10169,0.043,0.091,1,Perf
10170,0.043,0.091,1.2,Perf
10171,0.043,0.091,1.4,Perf
10172,0.043,0.091,1.6,Perf
10173,0.043,0.091,1.8,Perf
10174,0.043,0.091,2,Perf
10175,0.061,0.231,0,Fair
10176,0.061,0.231,0.2,Fair
10177,0.061,0.231,0.4,FIFO
10178,0.061,0.231,0.6,FIFO
10179,0.061,0.231,0.8,FIFO
10180,0.061,0.231,1,FIFO
10181,0.061,0.231,1.2,FIFO
10182,0.061,0.231,1.4,FIFO
10183,0.061,0.231,1.6,FIFO
10184,0.061,0.231,1.8,FIFO
10185,0.061,0.231,2,FIFO
10186,0.061,0.067,0,DRF
10187,0.061,0.067,0.2,Perf
10188,0.061,0.067,0.4,Perf
10189,0.061,0.067,0.6,Perf
10190,0.061,0.067,0.8,Perf
10191,0.061,0.067,1,Perf
10192,0.061,0.067,1.2,Perf
10193,0.061,0.067,1.4,Perf
10194,0.061,0.067,1.6,Perf
10195,0.061,0.067,1.8,Perf
10196,0.061,0.067,2,Perf
10197,0.152,0.055,0,DRF
10198,0.152,0.055,0.2,Perf
10199,0.152,0.055,0.4,Perf
10200,0.152,0.055,0.6,Perf
10201,0.152,0.055,0.8,Perf
10202,0.152,0.055,1,Perf
10203,0.152,0.055,1.2,Perf
10204,0.152,0.055,1.4,Perf
10205,0.152,0.055,1.6,Perf
10206,0.152,0.055,1.8,Perf
10207,0.152,0.055,2,Perf
10208,0.125,0.032,0,DRF
10209,0.125,0.032,0.2,DRF
10210,0.125,0.032,0.4,DRF
10211,0.125,0.032,0.6,Perf
10212,0.125,0.032,0.8,Perf
10213,0.125,0.032,1,Perf
10214,0.125,0.032,1.2,Perf
10215,0.125,0.032,1.4,Perf
10216,0.125,0.032,1.6,Perf
10217,0.125,0.032,1.8,Perf
10218,0.125,0.032,2,Perf
10219,0.405,0.043,0,DRF
10220,0.405,0.043,0.2,Perf
10221,0.405,0.043,0.4,Perf
10222,0.405,0.043,0.6,Perf
10223,0.405,0.043,0.8,Perf
10224,0.405,0.043,1,Perf
10225,0.405,0.043,1.2,Perf
10226,0.405,0.043,1.4,Perf
10227,0.405,0.043,1.6,Perf
10228,0.405,0.043,1.8,Perf
10229,0.405,0.043,2,Perf
10230,0.442,0.091,0,DRF
10231,0.442,0.091,0.2,DRF
10232,0.442,0.091,0.4,Perf
10233,0.442,0.091,0.6,Perf
10234,0.442,0.091,0.8,Perf
10235,0.442,0.091,1,Perf
10236,0.442,0.091,1.2,Perf
10237,0.442,0.091,1.4,Perf
10238,0.442,0.091,1.6,Perf
10239,0.442,0.091,1.8,Perf
10240,0.442,0.091,2,Perf
10241,0.36,0.067,0,DRF
10242,0.36,0.067,0.2,Fair
10243,0.36,0.067,0.4,Fair
10244,0.36,0.067,0.6,Fair
10245,0.36,0.067,0.8,Fair
10246,0.36,0.067,1,Perf
10247,0.36,0.067,1.2,Perf
10248,0.36,0.067,1.4,Perf
10249,0.36,0.067,1.6,Perf
10250,0.36,0.067,1.8,Perf
10251,0.36,0.067,2,Perf
10252,0.248,0.091,0,DRF
10253,0.248,0.091,0.2,DRF
10254,0.248,0.091,0.4,Perf
10255,0.248,0.091,0.6,Perf
10256,0.248,0.091,0.8,Perf
10257,0.248,0.091,1,Perf
10258,0.248,0.091,1.2,Perf
10259,0.248,0.091,1.4,Perf
10260,0.248,0.091,1.6,Perf
10261,0.248,0.091,1.8,Perf
10262,0.248,0.091,2,Perf
10263,0.091,0.043,0,DRF
10264,0.091,0.043,0.2,FIFO
10265,0.091,0.043,0.4,FIFO
10266,0.091,0.043,0.6,FIFO
10267,0.091,0.043,0.8,FIFO
10268,0.091,0.043,1,FIFO
10269,0.091,0.043,1.2,Perf
10270,0.091,0.043,1.4,Perf
10271,0.091,0.043,1.6,Perf
10272,0.091,0.043,1.8,Perf
10273,0.091,0.043,2,Perf
10274,0.033,0.043,0,DRF
10275,0.033,0.043,0.2,DRF
10276,0.033,0.043,0.4,Perf
10277,0.033,0.043,0.6,Perf
10278,0.033,0.043,0.8,Perf
10279,0.033,0.043,1,Perf
10280,0.033,0.043,1.2,Perf
10281,0.033,0.043,1.4,Perf
10282,0.033,0.043,1.6,Perf
10283,0.033,0.043,1.8,Perf
10284,0.033,0.043,2,Perf
10285,0.079,0.263,0,DRF
10286,0.079,0.263,0.2,Fair
10287,0.079,0.263,0.4,Fair
10288,0.079,0.263,0.6,Perf
10289,0.079,0.263,0.8,Perf
10290,0.079,0.263,1,Perf
10291,0.079,0.263,1.2,Perf
10292,0.079,0.263,1.4,Perf
10293,0.079,0.263,1.6,Perf
10294,0.079,0.263,1.8,Perf
10295,0.079,0.263,2,Perf
10296,0.103,0.055,0,DRF
10297,0.103,0.055,0.2,FIFO
10298,0.103,0.055,0.4,Perf
10299,0.103,0.055,0.6,Perf
10300,0.103,0.055,0.8,Perf
10301,0.103,0.055,1,Perf
10302,0.103,0.055,1.2,Perf
10303,0.103,0.055,1.4,Perf
10304,0.103,0.055,1.6,Perf
10305,0.103,0.055,1.8,Perf
10306,0.103,0.055,2,Perf
10307,0.294,0.067,0,DRF
10308,0.294,0.067,0.2,DRF
10309,0.294,0.067,0.4,DRF
10310,0.294,0.067,0.6,Perf
10311,0.294,0.067,0.8,Perf
10312,0.294,0.067,1,Perf
10313,0.294,0.067,1.2,Perf
10314,0.294,0.067,1.4,Perf
10315,0.294,0.067,1.6,Perf
10316,0.294,0.067,1.8,Perf
10317,0.294,0.067,2,Perf
10318,0.056,0.032,0,DRF
10319,0.056,0.032,0.2,DRF
10320,0.056,0.032,0.4,Perf
10321,0.056,0.032,0.6,Perf
10322,0.056,0.032,0.8,Perf
10323,0.056,0.032,1,Perf
10324,0.056,0.032,1.2,Perf
10325,0.056,0.032,1.4,Perf
10326,0.056,0.032,1.6,Perf
10327,0.056,0.032,1.8,Perf
10328,0.056,0.032,2,Perf
10329,0.667,0.143,0,DRF
10330,0.667,0.143,0.2,Perf
10331,0.667,0.143,0.4,Perf
10332,0.667,0.143,0.6,Perf
10333,0.667,0.143,0.8,Perf
10334,0.667,0.143,1,Perf
10335,0.667,0.143,1.2,Perf
10336,0.667,0.143,1.4,Perf
10337,0.667,0.143,1.6,Perf
10338,0.667,0.143,1.8,Perf
10339,0.667,0.143,2,Perf
10340,0.428,0.079,0,DRF
10341,0.428,0.079,0.2,DRF
10342,0.428,0.079,0.4,Perf
10343,0.428,0.079,0.6,Perf
10344,0.428,0.079,0.8,Perf
10345,0.428,0.079,1,Perf
10346,0.428,0.079,1.2,Perf
10347,0.428,0.079,1.4,Perf
10348,0.428,0.079,1.6,Perf
10349,0.428,0.079,1.8,Perf
10350,0.428,0.079,2,Perf
10351,0.512,0.067,0,DRF
10352,0.512,0.067,0.2,Fair
10353,0.512,0.067,0.4,Fair
10354,0.512,0.067,0.6,Fair
10355,0.512,0.067,0.8,Fair
10356,0.512,0.067,1,Fair
10357,0.512,0.067,1.2,Fair
10358,0.512,0.067,1.4,Fair
10359,0.512,0.067,1.6,Fair
10360,0.512,0.067,1.8,Fair
10361,0.512,0.067,2,Fair
10362,0.207,0.103,0,DRF
10363,0.207,0.103,0.2,Fair
10364,0.207,0.103,0.4,Fair
10365,0.207,0.103,0.6,Fair
10366,0.207,0.103,0.8,Perf
10367,0.207,0.103,1,Perf
10368,0.207,0.103,1.2,Perf
10369,0.207,0.103,1.4,Perf
10370,0.207,0.103,1.6,Perf
10371,0.207,0.103,1.8,Perf
10372,0.207,0.103,2,Perf
10373,0.179,0.079,0,DRF
10374,0.179,0.079,0.2,DRF
10375,0.179,0.079,0.4,DRF
10376,0.179,0.079,0.6,FIFO
10377,0.179,0.079,0.8,FIFO
10378,0.179,0.079,1,FIFO
10379,0.179,0.079,1.2,FIFO
10380,0.179,0.079,1.4,FIFO
10381,0.179,0.079,1.6,FIFO
10382,0.179,0.079,1.8,FIFO
10383,0.179,0.079,2,Perf
10384,0.07,0.171,0,DRF
10385,0.07,0.171,0.2,DRF
10386,0.07,0.171,0.4,Perf
10387,0.07,0.171,0.6,Perf
10388,0.07,0.171,0.8,Perf
10389,0.07,0.171,1,Perf
10390,0.07,0.171,1.2,Perf
10391,0.07,0.171,1.4,Perf
10392,0.07,0.171,1.6,Perf
10393,0.07,0.171,1.8,Perf
10394,0.07,0.171,2,Perf
10395,0.094,0.263,0,DRF
10396,0.094,0.263,0.2,FIFO
10397,0.094,0.263,0.4,FIFO
10398,0.094,0.263,0.6,FIFO
10399,0.094,0.263,0.8,FIFO
10400,0.094,0.263,1,FIFO
10401,0.094,0.263,1.2,Perf
10402,0.094,0.263,1.4,Perf
10403,0.094,0.263,1.6,Perf
10404,0.094,0.263,1.8,Perf
10405,0.094,0.263,2,Perf
10406,0.164,0.231,0,DRF
10407,0.164,0.231,0.2,FIFO
10408,0.164,0.231,0.4,Perf
10409,0.164,0.231,0.6,Perf
10410,0.164,0.231,0.8,Perf
10411,0.164,0.231,1,Perf
10412,0.164,0.231,1.2,Perf
10413,0.164,0.231,1.4,Perf
10414,0.164,0.231,1.6,Perf
10415,0.164,0.231,1.8,Perf
10416,0.164,0.231,2,Perf
10417,0.106,0.043,0,DRF
10418,0.106,0.043,0.2,Perf
10419,0.106,0.043,0.4,Perf
10420,0.106,0.043,0.6,Perf
10421,0.106,0.043,0.8,Perf
10422,0.106,0.043,1,Perf
10423,0.106,0.043,1.2,Perf
10424,0.106,0.043,1.4,Perf
10425,0.106,0.043,1.6,Perf
10426,0.106,0.043,1.8,Perf
10427,0.106,0.043,2,Perf
10428,0.416,0.103,0,DRF
10429,0.416,0.103,0.2,Perf
10430,0.416,0.103,0.4,Perf
10431,0.416,0.103,0.6,Perf
10432,0.416,0.103,0.8,Perf
10433,0.416,0.103,1,Perf
10434,0.416,0.103,1.2,Perf
10435,0.416,0.103,1.4,Perf
10436,0.416,0.103,1.6,Perf
10437,0.416,0.103,1.8,Perf
10438,0.416,0.103,2,Perf
10439,0.271,0.091,0,DRF
10440,0.271,0.091,0.2,Perf
10441,0.271,0.091,0.4,Perf
10442,0.271,0.091,0.6,Perf
10443,0.271,0.091,0.8,Perf
10444,0.271,0.091,1,Perf
10445,0.271,0.091,1.2,Perf
10446,0.271,0.091,1.4,Perf
10447,0.271,0.091,1.6,Perf
10448,0.271,0.091,1.8,Perf
10449,0.271,0.091,2,Perf
10450,0.756,0.079,0,DRF
10451,0.756,0.079,0.2,Fair
10452,0.756,0.079,0.4,Perf
10453,0.756,0.079,0.6,Perf
10454,0.756,0.079,0.8,Perf
10455,0.756,0.079,1,Perf
10456,0.756,0.079,1.2,Perf
10457,0.756,0.079,1.4,Perf
10458,0.756,0.079,1.6,Perf
10459,0.756,0.079,1.8,Perf
10460,0.756,0.079,2,Perf
10461,0.645,0.157,0,DRF
10462,0.645,0.157,0.2,Fair
10463,0.645,0.157,0.4,Fair
10464,0.645,0.157,0.6,Fair
10465,0.645,0.157,0.8,Fair
10466,0.645,0.157,1,Fair
10467,0.645,0.157,1.2,Fair
10468,0.645,0.157,1.4,Fair
10469,0.645,0.157,1.6,Fair
10470,0.645,0.157,1.8,Perf
10471,0.645,0.157,2,Perf
10472,0.383,0.143,0,DRF
10473,0.383,0.143,0.2,DRF
10474,0.383,0.143,0.4,DRF
10475,0.383,0.143,0.6,DRF
10476,0.383,0.143,0.8,Perf
10477,0.383,0.143,1,Perf
10478,0.383,0.143,1.2,Perf
10479,0.383,0.143,1.4,Perf
10480,0.383,0.143,1.6,Perf
10481,0.383,0.143,1.8,Perf
10482,0.383,0.143,2,Perf
10483,0.266,0.157,0,DRF
10484,0.266,0.157,0.2,DRF
10485,0.266,0.157,0.4,FIFO
10486,0.266,0.157,0.6,FIFO
10487,0.266,0.157,0.8,FIFO
10488,0.266,0.157,1,FIFO
10489,0.266,0.157,1.2,FIFO
10490,0.266,0.157,1.4,FIFO
10491,0.266,0.157,1.6,FIFO
10492,0.266,0.157,1.8,Perf
10493,0.266,0.157,2,Perf
10494,0.045,0.091,0,DRF
10495,0.045,0.091,0.2,FIFO
10496,0.045,0.091,0.4,Perf
10497,0.045,0.091,0.6,Perf
10498,0.045,0.091,0.8,Perf
10499,0.045,0.091,1,Perf
10500,0.045,0.091,1.2,Perf
10501,0.045,0.091,1.4,Perf
10502,0.045,0.091,1.6,Perf
10503,0.045,0.091,1.8,Perf
10504,0.045,0.091,2,Perf
10505,0.079,0.263,0,DRF
10506,0.079,0.263,0.2,Fair
10507,0.079,0.263,0.4,Fair
10508,0.079,0.263,0.6,FIFO
10509,0.079,0.263,0.8,Perf
10510,0.079,0.263,1,Perf
10511,0.079,0.263,1.2,Perf
10512,0.079,0.263,1.4,Perf
10513,0.079,0.263,1.6,Perf
10514,0.079,0.263,1.8,Perf
10515,0.079,0.263,2,Perf
10516,0.115,0.143,0,DRF
10517,0.115,0.143,0.2,DRF
10518,0.115,0.143,0.4,FIFO
10519,0.115,0.143,0.6,FIFO
10520,0.115,0.143,0.8,Perf
10521,0.115,0.143,1,Perf
10522,0.115,0.143,1.2,Perf
10523,0.115,0.143,1.4,Perf
10524,0.115,0.143,1.6,Perf
10525,0.115,0.143,1.8,Perf
10526,0.115,0.143,2,Perf
10527,0.502,0.185,0,DRF
10528,0.502,0.185,0.2,Fair
10529,0.502,0.185,0.4,Perf
10530,0.502,0.185,0.6,Perf
10531,0.502,0.185,0.8,Perf
10532,0.502,0.185,1,Perf
10533,0.502,0.185,1.2,Perf
10534,0.502,0.185,1.4,Perf
10535,0.502,0.185,1.6,Perf
10536,0.502,0.185,1.8,Perf
10537,0.502,0.185,2,Perf
10538,0.371,0.103,0,DRF
10539,0.371,0.103,0.2,DRF
10540,0.371,0.103,0.4,Perf
10541,0.371,0.103,0.6,Perf
10542,0.371,0.103,0.8,Perf
10543,0.371,0.103,1,Perf
10544,0.371,0.103,1.2,Perf
10545,0.371,0.103,1.4,Perf
10546,0.371,0.103,1.6,Perf
10547,0.371,0.103,1.8,Perf
10548,0.371,0.103,2,Perf
10549,0.813,0.157,0,DRF
10550,0.813,0.157,0.2,DRF
10551,0.813,0.157,0.4,DRF
10552,0.813,0.157,0.6,DRF
10553,0.813,0.157,0.8,DRF
10554,0.813,0.157,1,DRF
10555,0.813,0.157,1.2,DRF
10556,0.813,0.157,1.4,DRF
10557,0.813,0.157,1.6,DRF
10558,0.813,0.157,1.8,DRF
10559,0.813,0.157,2,DRF
10560,0.978,0.215,0,DRF
10561,0.978,0.215,0.2,DRF
10562,0.978,0.215,0.4,DRF
10563,0.978,0.215,0.6,Perf
10564,0.978,0.215,0.8,Perf
10565,0.978,0.215,1,Perf
10566,0.978,0.215,1.2,Perf
10567,0.978,0.215,1.4,Perf
10568,0.978,0.215,1.6,Perf
10569,0.978,0.215,1.8,Perf
10570,0.978,0.215,2,Perf
10571,0.43,0.103,0,DRF
10572,0.43,0.103,0.2,Fair
10573,0.43,0.103,0.4,Fair
10574,0.43,0.103,0.6,Fair
10575,0.43,0.103,0.8,Fair
10576,0.43,0.103,1,Fair
10577,0.43,0.103,1.2,Perf
10578,0.43,0.103,1.4,Perf
10579,0.43,0.103,1.6,Perf
10580,0.43,0.103,1.8,Perf
10581,0.43,0.103,2,Perf
10582,0.335,0.157,0,DRF
10583,0.335,0.157,0.2,DRF
10584,0.335,0.157,0.4,Perf
10585,0.335,0.157,0.6,Perf
10586,0.335,0.157,0.8,Perf
10587,0.335,0.157,1,Perf
10588,0.335,0.157,1.2,Perf
10589,0.335,0.157,1.4,Perf
10590,0.335,0.157,1.6,Perf
10591,0.335,0.157,1.8,Perf
10592,0.335,0.157,2,Perf
10593,0.265,0.157,0,DRF
10594,0.265,0.157,0.2,FIFO
10595,0.265,0.157,0.4,FIFO
10596,0.265,0.157,0.6,FIFO
10597,0.265,0.157,0.8,FIFO
10598,0.265,0.157,1,FIFO
10599,0.265,0.157,1.2,FIFO
10600,0.265,0.157,1.4,FIFO
10601,0.265,0.157,1.6,FIFO
10602,0.265,0.157,1.8,Perf
10603,0.265,0.157,2,Perf
10604,0.149,0.157,0,DRF
10605,0.149,0.157,0.2,FIFO
10606,0.149,0.157,0.4,FIFO
10607,0.149,0.157,0.6,Perf
10608,0.149,0.157,0.8,Perf
10609,0.149,0.157,1,Perf
10610,0.149,0.157,1.2,Perf
10611,0.149,0.157,1.4,Perf
10612,0.149,0.157,1.6,Perf
10613,0.149,0.157,1.8,Perf
10614,0.149,0.157,2,Perf
10615,0.155,0.455,0,DRF
10616,0.155,0.455,0.2,FIFO
10617,0.155,0.455,0.4,FIFO
10618,0.155,0.455,0.6,FIFO
10619,0.155,0.455,0.8,FIFO
10620,0.155,0.455,1,FIFO
10621,0.155,0.455,1.2,Perf
10622,0.155,0.455,1.4,Perf
10623,0.155,0.455,1.6,Perf
10624,0.155,0.455,1.8,Perf
10625,0.155,0.455,2,Perf
10626,0.252,0.215,0,DRF
10627,0.252,0.215,0.2,DRF
10628,0.252,0.215,0.4,FIFO
10629,0.252,0.215,0.6,Perf
10630,0.252,0.215,0.8,Perf
10631,0.252,0.215,1,Perf
10632,0.252,0.215,1.2,Perf
10633,0.252,0.215,1.4,Perf
10634,0.252,0.215,1.6,Perf
10635,0.252,0.215,1.8,Perf
10636,0.252,0.215,2,Perf
10637,0.316,0.129,0,DRF
10638,0.316,0.129,0.2,DRF
10639,0.316,0.129,0.4,Perf
10640,0.316,0.129,0.6,Perf
10641,0.316,0.129,0.8,Perf
10642,0.316,0.129,1,Perf
10643,0.316,0.129,1.2,Perf
10644,0.316,0.129,1.4,Perf
10645,0.316,0.129,1.6,Perf
10646,0.316,0.129,1.8,Perf
10647,0.316,0.129,2,Perf
10648,0.536,0.143,0,DRF
10649,0.536,0.143,0.2,Perf
10650,0.536,0.143,0.4,Perf
10651,0.536,0.143,0.6,Perf
10652,0.536,0.143,0.8,Perf
10653,0.536,0.143,1,Perf
10654,0.536,0.143,1.2,Perf
10655,0.536,0.143,1.4,Perf
10656,0.536,0.143,1.6,Perf
10657,0.536,0.143,1.8,Perf
10658,0.536,0.143,2,Perf
10659,0.514,0.129,0,DRF
10660,0.514,0.129,0.2,DRF
10661,0.514,0.129,0.4,Perf
10662,0.514,0.129,0.6,Perf
10663,0.514,0.129,0.8,Perf
10664,0.514,0.129,1,Perf
10665,0.514,0.129,1.2,Perf
10666,0.514,0.129,1.4,Perf
10667,0.514,0.129,1.6,Perf
10668,0.514,0.129,1.8,Perf
10669,0.514,0.129,2,Perf
10670,1.082,0.171,0,DRF
10671,1.082,0.171,0.2,Fair
10672,1.082,0.171,0.4,Perf
10673,1.082,0.171,0.6,Perf
10674,1.082,0.171,0.8,Perf
10675,1.082,0.171,1,Perf
10676,1.082,0.171,1.2,Perf
10677,1.082,0.171,1.4,Perf
10678,1.082,0.171,1.6,Perf
10679,1.082,0.171,1.8,Perf
10680,1.082,0.171,2,Perf
10681,0.633,0.171,0,DRF
10682,0.633,0.171,0.2,DRF
10683,0.633,0.171,0.4,DRF
10684,0.633,0.171,0.6,DRF
10685,0.633,0.171,0.8,Perf
10686,0.633,0.171,1,Perf
10687,0.633,0.171,1.2,Perf
10688,0.633,0.171,1.4,Perf
10689,0.633,0.171,1.6,Perf
10690,0.633,0.171,1.8,Perf
10691,0.633,0.171,2,Perf
10692,0.654,0.28,0,DRF
10693,0.654,0.28,0.2,DRF
10694,0.654,0.28,0.4,DRF
10695,0.654,0.28,0.6,DRF
10696,0.654,0.28,0.8,Perf
10697,0.654,0.28,1,Perf
10698,0.654,0.28,1.2,Perf
10699,0.654,0.28,1.4,Perf
10700,0.654,0.28,1.6,Perf
10701,0.654,0.28,1.8,Perf
10702,0.654,0.28,2,Perf
10703,0.327,0.2,0,DRF
10704,0.327,0.2,0.2,FIFO
10705,0.327,0.2,0.4,FIFO
10706,0.327,0.2,0.6,FIFO
10707,0.327,0.2,0.8,FIFO
10708,0.327,0.2,1,Perf
10709,0.327,0.2,1.2,Perf
10710,0.327,0.2,1.4,Perf
10711,0.327,0.2,1.6,Perf
10712,0.327,0.2,1.8,Perf
10713,0.327,0.2,2,Perf
10714,0.289,0.247,0,DRF
10715,0.289,0.247,0.2,Fair
10716,0.289,0.247,0.4,Fair
10717,0.289,0.247,0.6,FIFO
10718,0.289,0.247,0.8,FIFO
10719,0.289,0.247,1,Perf
10720,0.289,0.247,1.2,Perf
10721,0.289,0.247,1.4,Perf
10722,0.289,0.247,1.6,Perf
10723,0.289,0.247,1.8,Perf
10724,0.289,0.247,2,Perf
10725,0.127,0.315,0,DRF
10726,0.127,0.315,0.2,FIFO
10727,0.127,0.315,0.4,FIFO
10728,0.127,0.315,0.6,Perf
10729,0.127,0.315,0.8,Perf
10730,0.127,0.315,1,Perf
10731,0.127,0.315,1.2,Perf
10732,0.127,0.315,1.4,Perf
10733,0.127,0.315,1.6,Perf
10734,0.127,0.315,1.8,Perf
10735,0.127,0.315,2,Perf
10736,0.193,0.2,0,Fair
10737,0.193,0.2,0.2,FIFO
10738,0.193,0.2,0.4,FIFO
10739,0.193,0.2,0.6,Perf
10740,0.193,0.2,0.8,Perf
10741,0.193,0.2,1,Perf
10742,0.193,0.2,1.2,Perf
10743,0.193,0.2,1.4,Perf
10744,0.193,0.2,1.6,Perf
